fwer,sensitivity,sm_sigma,snr,n,method
0.016,0.0,0.75,0.0,5,voxelwise_rft
0.0133333333333333,0.0,0.75,0.1,5,voxelwise_rft
0.0146666666666666,0.0,0.75,0.25,5,voxelwise_rft
0.012,1.871345029239766e-05,0.75,0.5,5,voxelwise_rft
0.012,9.35672514619883e-05,0.75,0.75,5,voxelwise_rft
0.0186666666666666,0.0001777777777777,0.75,1.0,5,voxelwise_rft
0.0093333333333333,0.000472514619883,0.75,1.25,5,voxelwise_rft
0.012,0.0008888888888888,0.75,1.5,5,voxelwise_rft
0.012,0.0015766081871345,0.75,1.75,5,voxelwise_rft
0.0106666666666666,0.0024093567251461,0.75,2.0,5,voxelwise_rft
0.0173333333333333,0.0041076023391812,0.75,2.25,5,voxelwise_rft
0.0133333333333333,0.0054456140350877,0.75,2.5,5,voxelwise_rft
0.0146666666666666,0.0079766081871345,0.75,2.75,5,voxelwise_rft
0.016,0.0106947368421052,0.75,3.0,5,voxelwise_rft
0.0333333333333333,1.1461318051575932e-05,1.0,0.0,5,voxelwise_rft
0.02,3.82043935052531e-06,1.0,0.1,5,voxelwise_rft
0.016,2.6743075453677172e-05,1.0,0.25,5,voxelwise_rft
0.024,6.494746895893028e-05,1.0,0.5,5,voxelwise_rft
0.028,0.0002636103151862,1.0,0.75,5,voxelwise_rft
0.024,0.0006265520534861,1.0,1.0,5,voxelwise_rft
0.0253333333333333,0.0012989493791786,1.0,1.25,5,voxelwise_rft
0.032,0.0028997134670487,1.0,1.5,5,voxelwise_rft
0.02,0.0044431709646609,1.0,1.75,5,voxelwise_rft
0.0173333333333333,0.0075224450811843,1.0,2.0,5,voxelwise_rft
0.0213333333333333,0.0107430754536771,1.0,2.25,5,voxelwise_rft
0.0266666666666666,0.0157134670487106,1.0,2.5,5,voxelwise_rft
0.016,0.0219751671442215,1.0,2.75,5,voxelwise_rft
0.0293333333333333,0.0282521489971346,1.0,3.0,5,voxelwise_rft
0.0373333333333333,9.324009324009324e-06,1.25,0.0,5,voxelwise_rft
0.032,6.216006216006216e-06,1.25,0.1,5,voxelwise_rft
0.0306666666666666,3.4188034188034184e-05,1.25,0.25,5,voxelwise_rft
0.0546666666666666,0.0001398601398601,1.25,0.5,5,voxelwise_rft
0.0453333333333333,0.0005439005439005,1.25,0.75,5,voxelwise_rft
0.04,0.0014731934731934,1.25,1.0,5,voxelwise_rft
0.0293333333333333,0.0033224553224553,1.25,1.25,5,voxelwise_rft
0.044,0.0058896658896658,1.25,1.5,5,voxelwise_rft
0.0426666666666666,0.0098306138306138,1.25,1.75,5,voxelwise_rft
0.0386666666666666,0.0158694638694638,1.25,2.0,5,voxelwise_rft
0.0386666666666666,0.022066822066822,1.25,2.25,5,voxelwise_rft
0.044,0.0319191919191919,1.25,2.5,5,voxelwise_rft
0.0386666666666666,0.0415353535353535,1.25,2.75,5,voxelwise_rft
0.0493333333333333,0.0539425019425019,1.25,3.0,5,voxelwise_rft
0.056,1.5717092337917483e-05,1.5,0.0,5,voxelwise_rft
0.06,1.3097576948264571e-05,1.5,0.1,5,voxelwise_rft
0.0573333333333333,4.191224623444663e-05,1.5,0.25,5,voxelwise_rft
0.06,0.0002619515389652,1.5,0.5,5,voxelwise_rft
0.052,0.0010163719711853,1.5,0.75,5,voxelwise_rft
0.068,0.0024571054354944,1.5,1.0,5,voxelwise_rft
0.0573333333333333,0.0055821872953503,1.5,1.25,5,voxelwise_rft
0.0586666666666666,0.0110386378519973,1.5,1.5,5,voxelwise_rft
0.0466666666666666,0.0175743287491814,1.5,1.75,5,voxelwise_rft
0.0586666666666666,0.0270229207596594,1.5,2.0,5,voxelwise_rft
0.0506666666666666,0.0383051735428945,1.5,2.25,5,voxelwise_rft
0.0546666666666666,0.0504780615586116,1.5,2.5,5,voxelwise_rft
0.06,0.064309102815979,1.5,2.75,5,voxelwise_rft
0.06,0.0781925343811394,1.5,3.0,5,voxelwise_rft
0.0666666666666666,0.0004297520661157,1.75,0.0,5,voxelwise_rft
0.0653333333333333,3.305785123966942e-05,1.75,0.1,5,voxelwise_rft
0.0693333333333333,7.272727272727273e-05,1.75,0.25,5,voxelwise_rft
0.0666666666666666,0.0003790633608815,1.75,0.5,5,voxelwise_rft
0.088,0.0017013774104683,1.75,0.75,5,voxelwise_rft
0.076,0.0047625344352617,1.75,1.0,5,voxelwise_rft
0.0826666666666666,0.0093024793388429,1.75,1.25,5,voxelwise_rft
0.072,0.0167625344352617,1.75,1.5,5,voxelwise_rft
0.092,0.0270038567493112,1.75,1.75,5,voxelwise_rft
0.0746666666666666,0.039065564738292,1.75,2.0,5,voxelwise_rft
0.0893333333333333,0.0514512396694214,1.75,2.25,5,voxelwise_rft
0.0773333333333333,0.0667746556473829,1.75,2.5,5,voxelwise_rft
0.0746666666666666,0.0796826446280991,1.75,2.75,5,voxelwise_rft
0.068,0.0928595041322314,1.75,3.0,5,voxelwise_rft
0.1013333333333333,3.252032520325204e-05,2.0,0.0,5,voxelwise_rft
0.08,4.208512673362028e-05,2.0,0.1,5,voxelwise_rft
0.1093333333333333,9.756097560975612e-05,2.0,0.25,5,voxelwise_rft
0.1013333333333333,0.0008742228598756,2.0,0.5,5,voxelwise_rft
0.0933333333333333,0.002339550454328,2.0,0.75,5,voxelwise_rft
0.088,0.0063701578192252,2.0,1.0,5,voxelwise_rft
0.0813333333333333,0.0144600669536107,2.0,1.25,5,voxelwise_rft
0.116,0.0228005738880918,2.0,1.5,5,voxelwise_rft
0.0893333333333333,0.0356174079387852,2.0,1.75,5,voxelwise_rft
0.0986666666666666,0.0484476327116212,2.0,2.0,5,voxelwise_rft
0.084,0.0633821138211382,2.0,2.25,5,voxelwise_rft
0.1253333333333333,0.0806791009086561,2.0,2.5,5,voxelwise_rft
0.0946666666666666,0.0926676231468197,2.0,2.75,5,voxelwise_rft
0.0906666666666666,0.1061272118603539,2.0,3.0,5,voxelwise_rft
0.1,4.327923429047024e-05,2.25,0.0,5,voxelwise_rft
0.1226666666666666,5.826050769870995e-05,2.25,0.1,5,voxelwise_rft
0.096,0.0001298377028714,2.25,0.25,5,voxelwise_rft
0.1226666666666666,0.0010669995838535,2.25,0.5,5,voxelwise_rft
0.1333333333333333,0.0033541406575114,2.25,0.75,5,voxelwise_rft
0.1106666666666666,0.0085859342488555,2.25,1.0,5,voxelwise_rft
0.1253333333333333,0.017411568872243,2.25,1.25,5,voxelwise_rft
0.132,0.0281381606325426,2.25,1.5,5,voxelwise_rft
0.1133333333333333,0.0446258843112775,2.25,1.75,5,voxelwise_rft
0.1106666666666666,0.0576346233874323,2.25,2.0,5,voxelwise_rft
0.1106666666666666,0.0731518934665002,2.25,2.25,5,voxelwise_rft
0.1253333333333333,0.0880449438202247,2.25,2.5,5,voxelwise_rft
