fwer,sensitivity,sm_sigma,snr,n,method,distribution
0.021333333333333333,0.00409982174688057,2.5,1.0,5,Bonferroni,t
0.036,0.009761140819964348,2.5,1.25,5,Bonferroni,t
0.050666666666666665,0.01782293523469994,2.5,1.5,5,Bonferroni,t
0.04133333333333333,0.02951396316102198,2.5,1.75,5,Bonferroni,t
0.03333333333333333,0.04274985145573381,2.5,2.0,5,Bonferroni,t
0.034666666666666665,0.056606060606060604,2.5,2.25,5,Bonferroni,t
0.029333333333333333,0.07422697563874035,2.5,2.5,5,Bonferroni,t
0.04533333333333334,0.0893666072489602,2.5,2.75,5,Bonferroni,t
0.04666666666666667,0.11012715389185979,2.5,3.0,5,Bonferroni,t
0.024,1.288244766505636e-05,2.75,0.0,5,Bonferroni,t
0.03333333333333333,1.0735373054213632e-05,2.75,0.1,5,Bonferroni,t
0.028,4.508856682769726e-05,2.75,0.25,5,Bonferroni,t
0.029333333333333333,0.00039720880300590447,2.75,0.5,5,Bonferroni,t
0.044,0.001837895866881374,2.75,0.75,5,Bonferroni,t
0.02666666666666667,0.005238862050456253,2.75,1.0,5,Bonferroni,t
0.02666666666666667,0.010409017713365538,2.75,1.25,5,Bonferroni,t
0.02266666666666667,0.01944820182501342,2.75,1.5,5,Bonferroni,t
0.04933333333333333,0.028438003220611914,2.75,1.75,5,Bonferroni,t
0.034666666666666665,0.041195920558239396,2.75,2.0,5,Bonferroni,t
