fwer,sensitivity,sm_sigma,snr,n,method,distribution
0.04666666666666667,4.71976401179941e-05,0.25,0.1,5,Bonferroni,normal
0.052,3.5398230088495574e-05,0.25,0.25,5,Bonferroni,normal
0.04,3.5398230088495574e-05,0.25,0.5,5,Bonferroni,normal
0.056,0.00017699115044247785,0.25,0.75,5,Bonferroni,normal
0.048,0.00021238938053097346,0.25,1.0,5,Bonferroni,normal
0.04533333333333334,0.0003067846607669616,0.25,1.25,5,Bonferroni,normal
0.04533333333333334,0.0006961651917404128,0.25,1.5,5,Bonferroni,normal
0.04666666666666667,0.0011445427728613569,0.25,1.75,5,Bonferroni,normal
0.04533333333333334,0.0021002949852507373,0.25,2.0,5,Bonferroni,normal
0.04933333333333333,0.0032684365781710913,0.25,2.25,5,Bonferroni,normal
0.044,0.004094395280235989,0.25,2.5,5,Bonferroni,normal
0.02666666666666667,0.006005899705014748,0.25,2.75,5,Bonferroni,normal
0.04,0.008365781710914453,0.25,3.0,5,Bonferroni,normal
0.04666666666666667,1.5779092702169626e-05,0.5,0.0,5,Bonferroni,normal
0.032,2.3668639053254438e-05,0.5,0.1,5,Bonferroni,normal
0.03333333333333333,7.889546351084813e-06,0.5,0.25,5,Bonferroni,normal
0.04133333333333333,5.522682445759368e-05,0.5,0.5,5,Bonferroni,normal
0.03866666666666667,0.00028402366863905325,0.5,0.75,5,Bonferroni,normal
0.04666666666666667,0.0004418145956607495,0.5,1.0,5,Bonferroni,normal
0.050666666666666665,0.0012386587771203155,0.5,1.25,5,Bonferroni,normal
0.04133333333333333,0.002106508875739645,0.5,1.5,5,Bonferroni,normal
0.03866666666666667,0.00358974358974359,0.5,1.75,5,Bonferroni,normal
0.04933333333333333,0.005830374753451676,0.5,2.0,5,Bonferroni,normal
0.04533333333333334,0.0088836291913215,0.5,2.25,5,Bonferroni,normal
0.04133333333333333,0.012268244575936883,0.5,2.5,5,Bonferroni,normal
0.048,0.01796449704142012,0.5,2.75,5,Bonferroni,normal
0.048,0.024678500986193293,0.5,3.0,5,Bonferroni,normal
0.04133333333333333,6.259780907668232e-06,0.75,0.0,5,Bonferroni,normal
0.042666666666666665,1.8779342723004694e-05,0.75,0.1,5,Bonferroni,normal
0.05333333333333334,5.0078247261345856e-05,0.75,0.25,5,Bonferroni,normal
0.03866666666666667,0.00020657276995305167,0.75,0.5,5,Bonferroni,normal
0.036,0.000726134585289515,0.75,0.75,5,Bonferroni,normal
0.04133333333333333,0.002278560250391236,0.75,1.0,5,Bonferroni,normal
0.03866666666666667,0.004757433489827856,0.75,1.25,5,Bonferroni,normal
0.04,0.009683881064162755,0.75,1.5,5,Bonferroni,normal
0.048,0.016338028169014085,0.75,1.75,5,Bonferroni,normal
0.05733333333333333,0.025220657276995306,0.75,2.0,5,Bonferroni,normal
0.03866666666666667,0.03866666666666667,0.75,2.25,5,Bonferroni,normal
0.04933333333333333,0.05417840375586854,0.75,2.5,5,Bonferroni,normal
0.04133333333333333,0.07425352112676056,0.75,2.75,5,Bonferroni,normal
0.042666666666666665,0.09645070422535211,0.75,3.0,5,Bonferroni,normal
0.04666666666666667,2.0434227330779053e-05,1.0,0.0,5,Bonferroni,normal
0.05333333333333334,1.532567049808429e-05,1.0,0.1,5,Bonferroni,normal
0.03333333333333333,5.108556832694763e-05,1.0,0.25,5,Bonferroni,normal
0.044,0.00032694763729246485,1.0,0.5,5,Bonferroni,normal
0.04933333333333333,0.00172669220945083,1.0,0.75,5,Bonferroni,normal
0.05333333333333334,0.004710089399744571,1.0,1.0,5,Bonferroni,normal
0.04666666666666667,0.010370370370370372,1.0,1.25,5,Bonferroni,normal
0.04666666666666667,0.019274584929757345,1.0,1.5,5,Bonferroni,normal
0.048,0.032597701149425284,1.0,1.75,5,Bonferroni,normal
0.04,0.050988505747126434,1.0,2.0,5,Bonferroni,normal
0.050666666666666665,0.07119795657726692,1.0,2.25,5,Bonferroni,normal
0.058666666666666666,0.0978595146871009,1.0,2.5,5,Bonferroni,normal
0.04,0.12671264367816093,1.0,2.75,5,Bonferroni,normal
0.056,0.1554227330779055,1.0,3.0,5,Bonferroni,normal
0.05333333333333334,2.73037542662116e-05,1.25,0.0,5,Bonferroni,normal
0.04533333333333334,0.0,1.25,0.1,5,Bonferroni,normal
0.04133333333333333,9.556313993174061e-05,1.25,0.25,5,Bonferroni,normal
0.044,0.0007736063708759954,1.25,0.5,5,Bonferroni,normal
0.036,0.002994311717861206,1.25,0.75,5,Bonferroni,normal
0.03866666666666667,0.008805460750853243,1.25,1.0,5,Bonferroni,normal
0.042666666666666665,0.018625711035267348,1.25,1.25,5,Bonferroni,normal
0.03333333333333333,0.03353811149032992,1.25,1.5,5,Bonferroni,normal
0.04933333333333333,0.05298748577929465,1.25,1.75,5,Bonferroni,normal
0.04,0.0797542662116041,1.25,2.0,5,Bonferroni,normal
0.044,0.10952445961319683,1.25,2.25,5,Bonferroni,normal
0.05333333333333334,0.14023663253697385,1.25,2.5,5,Bonferroni,normal
0.050666666666666665,0.17434357224118316,1.25,2.75,5,Bonferroni,normal
0.068,0.20675312855517633,1.25,3.0,5,Bonferroni,normal
0.04133333333333333,3.910068426197458e-06,1.5,0.0,5,Bonferroni,normal
0.034666666666666665,1.9550342130987292e-05,1.5,0.1,5,Bonferroni,normal
0.05466666666666667,0.00012903225806451613,1.5,0.25,5,Bonferroni,normal
0.044,0.0011026392961876832,1.5,0.5,5,Bonferroni,normal
0.036,0.004101661779081134,1.5,0.75,5,Bonferroni,normal
0.052,0.012516129032258063,1.5,1.0,5,Bonferroni,normal
0.04666666666666667,0.02542717497556207,1.5,1.25,5,Bonferroni,normal
0.056,0.04512609970674487,1.5,1.5,5,Bonferroni,normal
0.044,0.06817204301075268,1.5,1.75,5,Bonferroni,normal
0.04666666666666667,0.10125904203323557,1.5,2.0,5,Bonferroni,normal
0.037333333333333336,0.13304789833822092,1.5,2.25,5,Bonferroni,normal
0.044,0.16319843597262954,1.5,2.5,5,Bonferroni,normal
0.042666666666666665,0.19478396871945255,1.5,2.75,5,Bonferroni,normal
0.04533333333333334,0.22250635386119255,1.5,3.0,5,Bonferroni,normal
0.04133333333333333,1.662510390689942e-05,1.75,0.0,5,Bonferroni,normal
0.050666666666666665,2.9925187032418953e-05,1.75,0.1,5,Bonferroni,normal
0.030666666666666665,0.00015627597672485452,1.75,0.25,5,Bonferroni,normal
0.04,0.0012502078137988362,1.75,0.5,5,Bonferroni,normal
0.04533333333333334,0.005775561097256857,1.75,0.75,5,Bonferroni,normal
0.04533333333333334,0.015215295095594347,1.75,1.0,5,Bonferroni,normal
0.034666666666666665,0.030819617622610138,1.75,1.25,5,Bonferroni,normal
0.03866666666666667,0.0542643391521197,1.75,1.5,5,Bonferroni,normal
0.05333333333333334,0.08237406483790523,1.75,1.75,5,Bonferroni,normal
0.044,0.11179717373233583,1.75,2.0,5,Bonferroni,normal
0.029333333333333333,0.14307896924355779,1.75,2.25,5,Bonferroni,normal
0.04933333333333333,0.17114879467996677,1.75,2.5,5,Bonferroni,normal
0.03866666666666667,0.1980116375727348,1.75,2.75,5,Bonferroni,normal
0.050666666666666665,0.21985702410640062,1.75,3.0,5,Bonferroni,normal
0.044,1.2204424103737604e-05,2.0,0.0,5,Bonferroni,normal
0.034666666666666665,1.5255530129672005e-05,2.0,0.1,5,Bonferroni,normal
0.052,0.0001769641495041953,2.0,0.25,5,Bonferroni,normal
0.034666666666666665,0.001757437070938215,2.0,0.5,5,Bonferroni,normal
0.056,0.007102974828375286,2.0,0.75,5,Bonferroni,normal
0.05466666666666667,0.019530129672006104,2.0,1.0,5,Bonferroni,normal
0.03866666666666667,0.03979252479023646,2.0,1.25,5,Bonferroni,normal
0.032,0.06434172387490465,2.0,1.5,5,Bonferroni,normal
0.048,0.09357131960335623,2.0,1.75,5,Bonferroni,normal
0.04666666666666667,0.1243813882532418,2.0,2.0,5,Bonferroni,normal
0.04,0.15476430205949657,2.0,2.25,5,Bonferroni,normal
0.052,0.1825903890160183,2.0,2.5,5,Bonferroni,normal
0.032,0.20614797864225784,2.0,2.75,5,Bonferroni,normal
0.04,0.22613882532418003,2.0,3.0,5,Bonferroni,normal
0.05466666666666667,1.0731052984574111e-05,2.25,0.0,5,Bonferroni,normal
0.04,1.609657947686117e-05,2.25,0.1,5,Bonferroni,normal
0.04133333333333333,0.00019315895372233401,2.25,0.25,5,Bonferroni,normal
0.03866666666666667,0.0019342723004694836,2.25,0.5,5,Bonferroni,normal
0.030666666666666665,0.008531187122736419,2.25,0.75,5,Bonferroni,normal
0.04666666666666667,0.02154527162977867,2.25,1.0,5,Bonferroni,normal
0.050666666666666665,0.04340174379611,2.25,1.25,5,Bonferroni,normal
0.048,0.06809121395036888,2.25,1.5,5,Bonferroni,normal
0.04133333333333333,0.09653923541247485,2.25,1.75,5,Bonferroni,normal
0.04666666666666667,0.1246036217303823,2.25,2.0,5,Bonferroni,normal
0.04533333333333334,0.15439839034205233,2.25,2.25,5,Bonferroni,normal
0.042666666666666665,0.1761099932930919,2.25,2.5,5,Bonferroni,normal
0.04,0.2007404426559356,2.25,2.75,5,Bonferroni,normal
0.037333333333333336,0.21523541247484906,2.25,3.0,5,Bonferroni,normal
0.036,1.1883541295306e-05,2.5,0.0,5,Bonferroni,normal
0.04,3.3273915626856796e-05,2.5,0.1,5,Bonferroni,normal
0.048,0.00024004753416518118,2.5,0.25,5,Bonferroni,normal
0.04133333333333333,0.0019702911467617346,2.5,0.5,5,Bonferroni,normal
0.03333333333333333,0.00898871063576946,2.5,0.75,5,Bonferroni,normal
0.04133333333333333,0.023218062982768867,2.5,1.0,5,Bonferroni,normal
0.04933333333333333,0.045418894830659536,2.5,1.25,5,Bonferroni,normal
0.04133333333333333,0.06982293523469996,2.5,1.5,5,Bonferroni,normal
0.048,0.09959120617944149,2.5,1.75,5,Bonferroni,normal
0.04133333333333333,0.12469162210338683,2.5,2.0,5,Bonferroni,normal
0.029333333333333333,0.15124896019013667,2.5,2.25,5,Bonferroni,normal
0.034666666666666665,0.17365181224004755,2.5,2.5,5,Bonferroni,normal
0.04533333333333334,0.1924848484848485,2.5,2.75,5,Bonferroni,normal
