FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
0.0006666666666667043,0.004147492625368732,0.1,0.25,60,Clusterwise RFT,3.2,2.355232682201247
0.0,0.0,0.1,0.5,2,Clusterwise RFT,3.2,2.3577068524812583
0.0,0.0,0.1,0.5,5,Clusterwise RFT,3.2,2.3589929051640723
0.0,0.0,0.1,0.5,7,Clusterwise RFT,3.2,2.3579357709388384
0.0,0.0,0.1,0.5,10,Clusterwise RFT,3.2,2.3586100969485733
0.0,0.0006017699115044247,0.1,0.5,15,Clusterwise RFT,3.2,2.3489413344076326
0.0013333333333332975,0.008348082595870205,0.1,0.5,20,Clusterwise RFT,3.2,2.350446787521364
0.00666666666666671,0.12067846607669616,0.1,0.5,30,Clusterwise RFT,3.2,2.3523168651427735
0.024666666666666615,0.45676696165191744,0.1,0.5,45,Clusterwise RFT,3.2,2.353194662813178
0.03600000000000003,0.6907079646017701,0.1,0.5,60,Clusterwise RFT,3.2,2.3537620948697193
0.0,0.0,0.1,0.75,2,Clusterwise RFT,3.2,2.3326443141375455
0.0,0.0,0.1,0.75,5,Clusterwise RFT,3.2,2.3610598147032613
0.0,3.5398230088495574e-05,0.1,0.75,7,Clusterwise RFT,3.2,2.3431884336375086
0.0,0.0021061946902654867,0.1,0.75,10,Clusterwise RFT,3.2,2.349554679858089
0.006000000000000005,0.08614749262536872,0.1,0.75,15,Clusterwise RFT,3.2,2.3532080220677942
0.01666666666666672,0.32613569321533925,0.1,0.75,20,Clusterwise RFT,3.2,2.350097906146192
0.030000000000000027,0.704,0.1,0.75,30,Clusterwise RFT,3.2,2.3557477600726906
0.038000000000000034,0.9372920353982302,0.1,0.75,45,Clusterwise RFT,3.2,2.3585093170855376
0.03933333333333333,0.9904070796460176,0.1,0.75,60,Clusterwise RFT,3.2,2.355124919145523
0.0,0.0,0.1,1.0,2,Clusterwise RFT,3.2,2.3756475507424453
0.0,2.949852507374631e-05,0.1,1.0,5,Clusterwise RFT,3.2,2.356989965544153
0.0006666666666667043,0.0012743362831858407,0.1,1.0,7,Clusterwise RFT,3.2,2.3532217990153543
0.007333333333333303,0.06224778761061947,0.1,1.0,10,Clusterwise RFT,3.2,2.3590350241279423
0.022666666666666613,0.46929793510324486,0.1,1.0,15,Clusterwise RFT,3.2,2.353527609305368
0.026666666666666616,0.7438997050147494,0.1,1.0,20,Clusterwise RFT,3.2,2.3549912000915842
0.028666666666666618,0.9619469026548674,0.1,1.0,30,Clusterwise RFT,3.2,2.355524502112521
0.03466666666666662,0.9990324483775812,0.1,1.0,45,Clusterwise RFT,3.2,2.354231274957004
0.036666666666666625,0.9999941002949853,0.1,1.0,60,Clusterwise RFT,3.2,2.3516474037852784
0.0,0.0,0.1,1.25,2,Clusterwise RFT,3.2,2.3878516911210945
0.0,0.00012389380530973453,0.1,1.25,5,Clusterwise RFT,3.2,2.3614609820887202
